"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"New Zealand","NZL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","218000000","161000000","209000000","256880000","491968242.85866","832180337.786418","1045105615.69589","638636661.933293","426901407.132707","490794239.650747","442531023.810227","450997133.966488","450737429.373526","352086600.560017","673880461.921085","635908375.897001","777644087.350305","1786675227.17011","1595722319.8594","3771167785.89165","3259603087.00648","2835949778.63304","3026842536.8623","4128788337.05595","2949758228.55426","3078999312.49742","3337384444.4833","3708505758.36894","4409840589.36152","5953469109.84827","4451316559.89594","4203708705.11042","4455337955.03925","3952081062.22381","3564653927.06515","4962816762.42559","6085430341.53138","6947354918.07845","8892727557.55882","14068475834.3701","17247175110.1585","11052155510.1672","15594002509.4738","16722654735.8853","17011945022.1814","17582960687.9069","16317764962.7089","15861069905.1322","14699798262.9867","17808384489.6379","20683740690.7906","17656593019.6171","",
"OECD members","OED","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","10250000","24440005.4306498","36403436.2984674","47053799.9915602","92935302.4385075","161333770.725871","219590398.078261","289558606.025568","254055042.36578","415594034.751912","581357235.448125","744346176.438353","872415059.657833","762580081.708088","900157521.384965","1090188049.20914","967947896.71327","1402182446.90661","1054196307.41075","1354300449.44411","1672414983.42604","2538519681.01389","2324681470.43051","1803906928.92641","1646236098.38205","1830669601.08692","1961645306.1694","2069617993.23216","1937727735.68567","2767474455.90187","2379851418.47575","2364940474.99359","3173472931.34952","3593490806.19828","3597338380.5638","4358064736.0032","5014046319.411","9523474852.43137","11581876658.9705","12202942945.786","13024392320.4615","14365275106.0241","14400094305.9676","15950292910.2884","16323681793.6461","17543298732.7005","20261504991.421","16087970173.2709","17387546506.3455","",
"Other small states","OSS","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","273520000","207530000","215530000","254030000","200040000","176000000","154000000","111000000","193000000","278000000","136210000","129440041.272939","220737202.128807","412028469.789527","392340075.449753","340278171.933785","466155371.77116","448862251.633621","407696188.071206","213026412.568701","495824324.705793","721498358.889702","968517412.678585","1972535046.94921","1035476999.5035","807449912.126538","709063740.780155","501874817.347387","394593909.380845","520537571.950482","295910500.633082","526524067.001387","850192500.721878","1196800784.58759","2929398396.79534","1732811460.20383","548285615.272234","1194844446.21346","1028001945.88963","1511368704.80146","1513347514.18215","3640025804.43274","8078289631.46045","10940965436.3329","9799027456.62103","10032828334.068","11543115498.1544","14044024197.2965","7194233937.18211","11318242633.5603","14345903939.5703","14527990312.3776","10241503776.3039","5155988089.14108","11807078697.9903","17829731392.8997","19650422286.138","15764804401.542","9174683598.58948","",
"Panama","PAN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","14100000","15750000","21021736.0703781","43128033.2355769","41714880.2855599","39316004.7049513","34445388.7844412","78941523.8652293","70866206.7021357","150418499.713409","118717752.378994","117382779.39403","119947433.483772","100969746.179575","206695890.707738","215639208.382791","97962478.0316344","170173635.218279","77814186.6106768","72213456.9579201","119413141.640602","343513777.012704","499075403.939407","504386328.323731","597409903.032404","704267833.469342","781372879.380671","866521776.429765","1147778004.2069","954498535.443711","822912159.879705","722595056.913888","1091760797.80153","1182833360.77351","1010969630.50074","630646276.79381","1210531905.83646","1334983347.81531","1935051624.52824","2423782838.73722","3028272377.96829","2714469855.81081","2303727320.10768","2466273019.84038","2847991008.35912","4032196741.33615","3378098353.89896","3846753359.06372","2703336161.52673","2121303718.10741","",
"Peru","PER","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","33700000","63030000","69250000","77780000","92780000","107480000","90170000","105550000","91400000","142200000","289680000","380877802.541532","442525270.120542","526067676.074634","925219060.780669","425494067.195095","289345662.306521","356779724.021281","389705531.679181","1520685929.71649","1979845993.94478","1199495116.05954","1349649819.67828","1365707234.46643","1630517392.86056","1842000000","1407200000","645800000","511000000","808400000","1039800000","2443000000","2849027500.10313","3407940887.55145","6992447399.50044","8221745935.95034","10578313525.981","10982227382.5072","9565488028.27313","8730482351.68977","8373996763.57695","8671849844.16551","9339046525.05873","9776803431.97911","12176409334.9954","13599425470.0355","16733281647.533","26856468295.6442","30271454431.1182","32012632741.5813","42647902947.0204","47206303334.5068","62300316447.3775","64423239577.8092","61185270459.1606","60413121543.6308","60523665887.3893","62373896615.9787","58904354232.7941","",
"Philippines","PHL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","111670000","26590000","34000000","81000000","100000000","155450000","149500000","120000000","99000000","76000000","195000000","309000000","479798925.165625","992783400.72234","1458926734.9453","1314498770.84065","1596800908.5706","1479358923.30713","1763040569.08341","2249697356.15879","2846140295.38574","2198943804.27165","887757768.637285","746931790.819172","602083004.173814","614894551.845343","1728184592.61434","968271035.196981","1003387937.18292","1416962046.94194","924351453.24437","3245949362.74299","4403257950.96732","4675688643.55181","6038007451.96736","6396309730.47056","10058229068.0325","7297478735.0503","9274146439.95128","13269721427.4675","13090218236.0191","13476292198.9252","13329278364.983","13654873163.0659","13116283945.6323","15925983270.4456","20025418616.7326","30210597101.7617","33192893594.3423","38782892837.3944","55362821444.5526","67289681787.1415","73478389940.6134","75688607378.4748","72056986769.774","73963945253.147","73432698663.632","73228467060.8398","71039872169.4545","",
"Palau","PLW","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","31260000","32450000","179670000","257201876.941074","426630795.39409","404720202.194638","503549116.207386","423431059.618934","396168538.583396","452883548.624175","440065240.039057","435225366.951387","442569173.989455","425462269.519161","436831275.943764","393493500.962173","384381683.181328","403036130","323052068.619777","238582080.721878","141453426.028357","96064770.7258219","261350625.109704","583893072.237111","362675088.430982","192881376.027682","205140895.727232","286867571.747747","422646281.569706","321506275.379361","494175782.69766","632562570.997279","718099379.435726","1400679333.19493","2053708696.89102","1953401799.41046","2560608735.36278","3032636345.40448","4256353335.28355","3930345908.45073","2774718317.14749","2253527233.38802","1691789679.62188","1607736938.34872","1680267339.34036","2158651577.4358","",
"Poland","POL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","1106000000","870400000","697797855.736181","1494713492.88541","2055321112.62128","2314331416.40602","4492139367.77112","3632638631.64972","4099112901.67338","4091948573.78823","5841784447.80534","14774091236.8743","17844030407.574","20407157512.0893","27325171210.8305","26354688442.6242","26562047717.1752","25648424839.5156","28649702875.3915","32579118213.2397","35323859413.3981","40863652301.1177","46371052578.8457","62966789524.5349","59305603933.5405","75923343669.465","88821825714.386","92646488277.0065","103396170932.518","102235904328.478","96461531332.9525","91394818430.4186","110535283590.47","108975251054.109","111656116422.589","",
"Pre-demographic dividend","PRE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","242000000","249000000","336000000","345000000","431010000","433010000","433760000","534770000","506770000","569770000","601770000","944778947.974354","1290789805.14824","1676321792.67184","1160848964.2439","398194610.297341","175712911.444869","365579466.503789","871000000","930816745.927226","795320587.766651","533904113.493615","447280542.349708","384942626.845985","516345239.652756","1394648506.15114","1456369332.01228","3326664373.16461","5126788941.07198","9952488290.79822","14485244654.3654","20628778111.545","19129045100.1691","15839987747.2953","15513470635.895","15850049541.5681","15917654374.547","15659973066.2536","15824613587.4348","8427124721.38415","8908691456.79688","9666596006.12279","11179109382.113","5875846140.40309","5174071090.95777","3478684168.48469","2063637256.04138","1257777127.09557","1309396458.55858","2407855170.53405","3651918462.49831","1974597306.67578","2196024425.84073","2777517384.79343","4869349012.11428","6366743792.0829","10898641564.5767","10152738423.2382","9158607287.31772","",
"Paraguay","PRY","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","910000","2440000","2060000","3140000","5390000","10190000","11460000","12180000","12140000","10250000","17520000","21038886.0649464","31392035.1906108","57009956.5880692","87134127.5452815","115015268.681692","157507000.864794","267844206.326265","448732680.915465","609085045.676101","761851448.655806","805699174.810682","739000443.511633","680192261.49359","666268499.853898","533616678.383128","446670787.249398","497020839.705486","323664132.631777","432549726.653875","661424244.92467","962115474.402437","561527907.654654","631179308.078492","1030734741.89164","1092913738.09326","1049286715.3079","835677713.982125","864740246.668403","978049765.03141","762827426.358737","713509965.884361","629194593.795789","968858254.4114","1168046778.98545","1297088538.07535","1702147178.6523","2461472077.25277","2844555966.51468","3838642172.52784","4136814606.00527","4950058149.05874","4556608672.79258","5555579805.33582","6668895918.56047","5659292546.9591","6579009336.14371","7536005653.42124","7400900454.5512","",
